IdReparacion,IdMoto,IdUsuario,Descripcion,Estado,FechaInicio,FechaFin,Total,Fase
184,3524,412,instalación y calibración de pantalla y llantas deportivas con pruebas posteriores.,Finalizado,2026-03-23 00:00:00,2026-03-25 00:00:00,4316,Entregado
185,2931,1494,servicio integral para fallo eléctrico y motor de arranque incluyendo ajuste final.,Finalizado,2026-03-11 00:00:00,2026-03-15 00:00:00,569,Entregado
186,2407,1791,ajuste técnico de caja de cambios y distribución para mejorar rendimiento.,Finalizado,2026-03-14 00:00:00,2026-03-17 00:00:00,1188,Cliente informado
187,2746,2342,instalación y calibración de actualización de software y suspensión deportiva y verificación completa.,Finalizado,2026-03-10 00:00:00,2026-03-12 00:00:00,6498,Entregado
188,530,2169,corrección especializada de niveles y alineación debido a desgaste.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,5515,Entregado
189,4715,2721,inspección avanzada de potencia y pantalla con pruebas posteriores.,Finalizado,2026-03-01 00:00:00,2026-03-01 00:00:00,2603,Cliente informado
190,4473,3309,revisión completa de culata y motor por falla detectada.,Finalizado,2026-03-01 00:00:00,2026-03-03 00:00:00,5987,Entregado
191,4416,773,revisión completa de fallo eléctrico y motor de arranque según solicitud del cliente.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,4524,Entregado
192,406,2289,corrección especializada de niveles y cambio de aceite por falla detectada.,Finalizado,2026-03-09 00:00:00,2026-03-12 00:00:00,1747,Cliente informado
193,4181,4531,instalación y calibración de sensores y cableado con pruebas posteriores.,Finalizado,2026-03-09 00:00:00,2026-03-12 00:00:00,5530,Entregado
194,2795,3364,inspección avanzada de motor y frenos para mejorar rendimiento.,Entregado,2026-03-09 00:00:00,2026-03-10 00:00:00,1799,Cliente informado
195,1229,2933,revisión completa de árbol de levas y bomba de agua incluyendo ajuste final.,Finalizado,2026-03-16 00:00:00,2026-03-18 00:00:00,585,Entregado
196,4354,3217,revisión completa de chequeo y ruido debido a desgaste.,Finalizado,2026-03-07 00:00:00,2026-02-25 00:00:00,2209,Cliente informado
197,3977,4270,optimización del sistema falla y test incluyendo ajuste final.,Finalizado,2026-03-19 00:00:00,2026-03-20 00:00:00,2853,Entregado
198,4939,503,ajuste técnico de bomba de agua y bomba de agua con pruebas posteriores.,Finalizado,2026-03-28 00:00:00,2026-03-30 00:00:00,2822,Entregado
199,3035,4531,corrección especializada de encendido y motor de arranque según solicitud del cliente.,Entregado,2026-03-18 00:00:00,2026-03-18 00:00:00,1395,Cliente informado
200,1847,4268,corrección especializada de suspensión deportiva y custom para mejorar rendimiento.,Finalizado,2026-03-24 00:00:00,2026-03-26 00:00:00,3153,Entregado
201,1274,4766,inspección avanzada de suspensión deportiva y cromado con pruebas posteriores.,Finalizado,2026-03-09 00:00:00,2026-03-09 00:00:00,2510,Entregado
202,3250,1019,mantenimiento preventivo en niveles y lubricacion con pruebas posteriores.,Finalizado,2026-03-16 00:00:00,2026-03-19 00:00:00,1411,Cliente informado
203,486,792,servicio integral para problema y escaneo según solicitud del cliente.,Finalizado,2026-03-24 00:00:00,2026-03-14 00:00:00,2970,Entregado
204,3535,3808,servicio integral para revisión y filtro de aire para mejorar rendimiento.,Finalizado,2026-03-10 00:00:00,2026-03-14 00:00:00,3985,Cliente informado
205,2053,1051,inspección avanzada de cableado y sistema eléctrico debido a desgaste.,En proceso,2026-03-17 00:00:00,2026-03-19 00:00:00,6402,Cliente informado
206,2045,5081,ajuste técnico de escaneo y chequeo y verificación completa.,Finalizado,2026-03-05 00:00:00,2026-03-06 00:00:00,3630,Cliente informado
207,963,1924,diagnóstico y reparación de dirección y eje debido a desgaste.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,4682,Cliente informado
208,4486,539,diagnóstico y reparación de chip y suspensión deportiva para mejorar rendimiento.,Finalizado,2026-03-01 00:00:00,2026-03-04 00:00:00,534,Entregado
209,4388,595,instalación y calibración de revisión general y ruido y verificación completa.,En proceso,2026-03-02 00:00:00,2026-03-05 00:00:00,5363,Cliente informado
210,4317,5047,corrección especializada de sensores y batería debido a desgaste.,Finalizado,2026-03-17 00:00:00,2026-03-18 00:00:00,2678,Cliente informado
211,1693,1184,inspección avanzada de bomba de agua y chasis incluyendo ajuste final.,Finalizado,2026-03-16 00:00:00,2026-03-20 00:00:00,5699,Entregado
212,990,4098,optimización del sistema sistema eléctrico y encendido y verificación completa.,Finalizado,2026-03-07 00:00:00,2026-03-07 00:00:00,903,Entregado
213,2775,1770,revisión completa de problema y problema incluyendo ajuste final.,En proceso,2026-03-24 00:00:00,2026-03-27 00:00:00,6040,Cliente informado
214,4794,4493,diagnóstico y reparación de inspección y diagnóstico y verificación completa.,Finalizado,2026-03-02 00:00:00,2026-03-06 00:00:00,2463,Cliente informado
215,4271,3014,corrección especializada de lubricacion y cambio de aceite para mejorar rendimiento.,Finalizado,2026-03-26 00:00:00,2026-03-28 00:00:00,4775,Cliente informado
216,1519,5237,inspección avanzada de carrocería y transmisión incluyendo ajuste final.,Finalizado,2026-03-18 00:00:00,2026-03-22 00:00:00,1489,Cliente informado
217,1040,5177,mantenimiento preventivo en centralita y motor de arranque incluyendo ajuste final.,Finalizado,2026-03-17 00:00:00,2026-03-21 00:00:00,3928,Entregado
218,480,3819,mantenimiento preventivo en filtro de aire y alineación por falla detectada.,Finalizado,2026-03-09 00:00:00,2026-03-09 00:00:00,2974,Entregado
219,1974,4930,diagnóstico y reparación de test y ruido según solicitud del cliente.,Finalizado,2026-03-08 00:00:00,2026-03-10 00:00:00,5948,Entregado
220,1304,1900,revisión completa de inspección y revisión general con pruebas posteriores.,Finalizado,2026-03-01 00:00:00,2026-03-04 00:00:00,4814,Entregado
221,4064,2203,ajuste técnico de cambio de aceite y revisión y verificación completa.,Finalizado,2026-03-21 00:00:00,2026-03-23 00:00:00,3762,Cliente informado
222,4133,2149,revisión completa de ruido y inspección debido a desgaste.,Finalizado,2026-03-21 00:00:00,2026-03-21 00:00:00,4381,Entregado
223,1588,418,mantenimiento preventivo en sensores y encendido debido a desgaste.,En proceso,2026-03-25 00:00:00,2026-03-26 00:00:00,808,Entregado
224,4788,3133,corrección especializada de evaluación y ruido incluyendo ajuste final.,Finalizado,2026-03-18 00:00:00,2026-03-20 00:00:00,906,Cliente informado
225,587,446,corrección especializada de problema y evaluación con pruebas posteriores.,Finalizado,2026-03-28 00:00:00,2026-03-28 00:00:00,5503,Entregado
226,3293,1184,inspección avanzada de árbol de levas y pistones y verificación completa.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,5280,Cliente informado
227,119,4396,instalación y calibración de sensores y cableado con pruebas posteriores.,Entregado,2026-03-02 00:00:00,2026-03-04 00:00:00,5806,Cliente informado
228,2737,4701,servicio integral para suspensión deportiva y modificación por falla detectada.,Finalizado,2026-03-21 00:00:00,2026-03-21 00:00:00,5265,Entregado
229,4582,310,inspección avanzada de culata y dirección incluyendo ajuste final.,Finalizado,2026-03-20 00:00:00,2026-03-24 00:00:00,4154,Cliente informado
230,4416,773,instalación y calibración de biela y caja de cambios incluyendo ajuste final.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,5715,Entregado
231,3958,3798,inspección avanzada de ruido y escaneo y verificación completa.,Finalizado,2026-03-18 00:00:00,2026-03-08 00:00:00,576,Entregado
232,4106,2717,corrección especializada de suspensión y árbol de levas y verificación completa.,Finalizado,2026-03-21 00:00:00,2026-03-22 00:00:00,5597,Entregado
233,169,570,optimización del sistema pintar carroceria y turbo por falla detectada.,Finalizado,2026-03-20 00:00:00,2026-03-23 00:00:00,3122,Cliente informado
234,4369,4843,instalación y calibración de evaluación y escaneo y verificación completa.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,4657,Cliente informado
235,4066,2108,optimización del sistema luces y motor de arranque y verificación completa.,Finalizado,2026-03-03 00:00:00,2026-03-06 00:00:00,3881,Entregado
236,4016,3247,inspección avanzada de encendido y alternador según solicitud del cliente.,Finalizado,2026-03-26 00:00:00,2026-03-27 00:00:00,3196,Entregado
237,278,3918,diagnóstico y reparación de diagnóstico y inspección con pruebas posteriores.,Finalizado,2026-03-28 00:00:00,2026-03-30 00:00:00,2180,Entregado
238,2045,5081,inspección avanzada de cambio color y cambio color según solicitud del cliente.,Finalizado,2026-03-05 00:00:00,2026-03-06 00:00:00,2301,Cliente informado
239,2848,4660,ajuste técnico de transmisión y biela debido a desgaste.,Finalizado,2026-03-22 00:00:00,2026-03-25 00:00:00,5042,Cliente informado
240,1229,2933,servicio integral para problema y problema para mejorar rendimiento.,Finalizado,2026-03-16 00:00:00,2026-03-18 00:00:00,5722,Entregado
241,1134,1039,inspección avanzada de suspensión deportiva y estético con pruebas posteriores.,Finalizado,2026-03-18 00:00:00,2026-03-08 00:00:00,3643,Cliente informado
242,3295,3651,revisión completa de sonido y chip por falla detectada.,Finalizado,2026-03-19 00:00:00,2026-03-21 00:00:00,5412,Entregado
243,4704,3528,corrección especializada de filtro de aceite y revisión por falla detectada.,Finalizado,2026-03-22 00:00:00,2026-03-22 00:00:00,1963,Cliente informado
244,119,4396,servicio integral para gps y polarizado incluyendo ajuste final.,Entregado,2026-03-02 00:00:00,2026-03-04 00:00:00,4477,Cliente informado
245,863,2202,corrección especializada de kit aerodinámico y fibra de carbono por falla detectada.,En proceso,2026-03-22 00:00:00,2026-03-24 00:00:00,726,Cliente informado
246,4911,2328,servicio integral para ruido y test incluyendo ajuste final.,Finalizado,2026-03-27 00:00:00,2026-03-28 00:00:00,3580,Cliente informado
247,1344,1765,ajuste técnico de velocidad y suspensión deportiva incluyendo ajuste final.,Finalizado,2026-03-09 00:00:00,2026-03-13 00:00:00,3051,Cliente informado
248,3282,925,diagnóstico y reparación de polarizado y personalización y verificación completa.,Finalizado,2026-03-19 00:00:00,2026-03-19 00:00:00,5295,Cliente informado
249,4313,2663,ajuste técnico de radiador y dirección por falla detectada.,Finalizado,2026-03-17 00:00:00,2026-03-17 00:00:00,5827,Entregado
250,3563,591,inspección avanzada de árbol de levas y motor con pruebas posteriores.,Finalizado,2026-03-24 00:00:00,2026-03-25 00:00:00,4859,Cliente informado
251,25,826,servicio integral para escape deportivo y cromado según solicitud del cliente.,Finalizado,2026-03-22 00:00:00,2026-03-22 00:00:00,5488,Entregado
252,1565,2852,revisión completa de test y escaneo según solicitud del cliente.,Finalizado,2026-03-24 00:00:00,2026-03-27 00:00:00,4881,Cliente informado
253,1756,1635,diagnóstico y reparación de chip y frenos deportivos incluyendo ajuste final.,Finalizado,2026-03-14 00:00:00,2026-03-17 00:00:00,5092,Entregado
254,1374,2616,revisión completa de cambio de aceite y revisión por falla detectada.,Finalizado,2026-03-22 00:00:00,2026-03-23 00:00:00,1830,Cliente informado
255,1076,1896,servicio integral para culata y pistones según solicitud del cliente.,Finalizado,2026-03-19 00:00:00,2026-03-23 00:00:00,5893,Entregado
256,4234,4130,revisión completa de alternador y fallo eléctrico según solicitud del cliente.,Finalizado,2026-03-06 00:00:00,2026-03-07 00:00:00,3544,Entregado
257,2407,1791,instalación y calibración de luces led y potencia y verificación completa.,Finalizado,2026-03-14 00:00:00,2026-03-17 00:00:00,5930,Cliente informado
258,2736,4348,inspección avanzada de alternador y luces debido a desgaste.,Finalizado,2026-03-28 00:00:00,2026-03-31 00:00:00,557,Entregado
259,3366,3626,instalación y calibración de chequeo y balanceo y verificación completa.,Finalizado,2026-03-09 00:00:00,2026-03-09 00:00:00,1397,Cliente informado
260,664,2543,ajuste técnico de cambio de aceite y cambio de aceite y verificación completa.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,3998,Cliente informado
261,845,4630,instalación y calibración de filtro de aceite y filtro de aceite con pruebas posteriores.,Finalizado,2026-03-27 00:00:00,2026-03-27 00:00:00,3385,Cliente informado
262,567,904,revisión completa de cableado y centralita según solicitud del cliente.,Finalizado,2026-03-11 00:00:00,2026-03-15 00:00:00,4295,Cliente informado
263,1220,1932,servicio integral para revisión y alineación debido a desgaste.,Finalizado,2026-03-29 00:00:00,2026-03-30 00:00:00,1793,Cliente informado
264,1219,1710,corrección especializada de sensores y batería por falla detectada.,Finalizado,2026-03-08 00:00:00,2026-03-09 00:00:00,5565,Entregado
265,795,3736,optimización del sistema revisión general y problema por falla detectada.,Finalizado,2026-03-22 00:00:00,2026-03-12 00:00:00,3197,Cliente informado
266,2806,5149,mantenimiento preventivo en carrocería y eje por falla detectada.,Finalizado,2026-03-29 00:00:00,2026-04-01 00:00:00,6169,Entregado
267,4582,310,servicio integral para alineación y niveles según solicitud del cliente.,Finalizado,2026-03-20 00:00:00,2026-03-24 00:00:00,1898,Cliente informado
268,1974,4930,mantenimiento preventivo en caja de cambios y amortiguadores incluyendo ajuste final.,Finalizado,2026-03-08 00:00:00,2026-03-10 00:00:00,2204,Entregado
269,4044,1153,servicio integral para bujías y chequeo con pruebas posteriores.,Finalizado,2026-03-21 00:00:00,2026-03-25 00:00:00,4381,Cliente informado
270,1967,1891,diagnóstico y reparación de tuning y frenos deportivos con pruebas posteriores.,Finalizado,2026-03-02 00:00:00,2026-02-20 00:00:00,2891,Entregado
271,4313,2663,corrección especializada de reprogramación y reprogramación incluyendo ajuste final.,Finalizado,2026-03-17 00:00:00,2026-03-17 00:00:00,4337,Entregado
272,4214,1695,diagnóstico y reparación de audio y luces led por falla detectada.,Finalizado,2026-02-28 00:00:00,2026-03-02 00:00:00,4726,Cliente informado
273,1401,2283,ajuste técnico de reprogramación y sensores de estacionamiento debido a desgaste.,Finalizado,2026-03-13 00:00:00,2026-03-15 00:00:00,3252,Entregado
274,3174,3681,revisión completa de estético y performance y verificación completa.,Finalizado,2026-03-05 00:00:00,2026-03-06 00:00:00,965,Entregado
275,2183,2846,inspección avanzada de chequeo y diagnóstico debido a desgaste.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,1505,Cliente informado
276,654,4404,optimización del sistema luces y alternador según solicitud del cliente.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,2374,Cliente informado
277,4873,2053,corrección especializada de gps y suspensión deportiva y verificación completa.,Finalizado,2026-03-22 00:00:00,2026-03-22 00:00:00,2124,Cliente informado
278,2051,2867,ajuste técnico de problema y inspección debido a desgaste.,Finalizado,2026-03-07 00:00:00,2026-03-11 00:00:00,1874,Cliente informado
279,3531,4342,servicio integral para alternador y motor de arranque para mejorar rendimiento.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,6217,Entregado
280,4884,1811,diagnóstico y reparación de diagnóstico y test para mejorar rendimiento.,Finalizado,2026-03-01 00:00:00,2026-03-05 00:00:00,4375,Entregado
281,1616,1055,diagnóstico y reparación de frenos y dirección para mejorar rendimiento.,Finalizado,2026-03-18 00:00:00,2026-03-19 00:00:00,855,Entregado
282,977,3741,diagnóstico y reparación de biela y radiador por falla detectada.,Finalizado,2026-03-14 00:00:00,2026-03-16 00:00:00,2111,Entregado
283,88,1038,diagnóstico y reparación de suspensión y motor según solicitud del cliente.,Finalizado,2026-03-19 00:00:00,2026-03-22 00:00:00,5509,Entregado
284,2970,4794,servicio integral para audio y reprogramación por falla detectada.,En proceso,2026-03-24 00:00:00,2026-03-25 00:00:00,5671,Entregado
